455257525,Duarte Rosado Barros Caneco Rego,28/6/1983,Fanzeres e Sao Pedro da Cova
491392543,Duarte Ferraz Ferro Barbosa Real,25/1/1995,Tapeus
039907804,Dulcineia Castro Quadros Amado Caiado,8/3/1986,Calde
550048224,Dulce Carreira Carmona Amora,11/12/2001,Galegos
605594074,David Real Cipriano Pinheiro Antunes,15/8/1998,Alvite e Passos
722658677,Dulce Eanes Amorim Sequeira,10/4/1957,Alfandega da Fe
212227824,Dora Santos Rosado Andrade Leao,3/2/1962,Vila do Touro
101656533,Dulcineia Cabral Arantes Pinheiro,21/6/2000,Sanguinheira
096085705,Dolores Carrico Mourao Valbom,1/5/1973,Bajouca
323443461,Duarte Mota Andrade Carvalheira,28/11/1967,Vila Seca e Bem da Fe
238484029,Dolores Lobato Amorim Silva Sequeira,2/3/1976,Escapaes
178472551,Dulce Leal Domingos Castanheira Macedo,27/10/1971,Reguenga
741222570,Dora Real Rego Azeredo Dinis,19/12/1970,Oeiras e S.Juliao da Barra, Paco de Arcos e Caxias
050617614,Daniel Bacelar Mendes Amado Eanes,21/11/1991,Lourical do Campo
724140345,Dolores Rocha Castro Nascimento Carneiro,7/9/1992,Fonte Arcada e Oliveira
547925765,David Farias Andrade Barbosa,12/10/1982,Caravelas
397079447,Dora Matos Proenca Rocha Cipriano,22/8/1961,Junca e Naves
514819552,David Baptista Azeredo Aguiar Arouca,30/7/1978,Romarigaes
388201233,Dina Carreira Andrade Amado,27/12/1977,Ovadas e Panchorra
943737377,Duarte Arouca Cardoso Ferreira Eanes,30/4/1966,Urros
409053603,Dina Paredes Mendes Andrade Caneco,12/2/1980,Calde
565452049,Daniel Moura Clementino Almeida Carrasco,19/10/2000,Beringel
055314804,Dora Barbosa Carvalheira Silva Castro,26/2/1975,Mertola
708045844,Duarte Fonseca Amorim Matos,14/2/1974,Azinhal, Peva e Valverde
216955642,Dolores Carrasco Clementino Amora Amorim,4/3/1986,Oleiros
719059874,Dolores Moreno Ramalho Nogueira Carmona,1/5/1955,Santa Joana
024242880,David Andrade Ramalho Moura Azeredo,14/6/1957,Amor
620255073,Daniel Bacelar Pinheiro Carmona Matos,31/1/1990,Castelo Branco
525906157,Dulce Mourao Cabral Moreno Rosado,25/11/1984,S. Joao de Areias
161899817,Daniel Sequeira Castro Barbosa,10/3/1983,Ferreiros, Prozelo e Besteiros
842892629,Daniel Rocha Amorim Martins Ferraz,12/4/1996,Sebolido
389790202,Dulce Azevedo Vivas Regueira Nogueira,30/10/1971,Barrio
012218871,Dolores Quadros Domingos Antunes Matos,17/2/1959,Folhadela
272340138,Duarte Aguiar Rego Carrico Vivas,2/5/1953,Alfena
294096640,David Cabral Pinto Castanheira Cunha,4/5/1957,Beselga
146850312,Dulcineia Carrasco Bacelar Sequeira Carneiro,21/6/1965,Campolide
209623648,Dina Azevedo Domingos Moreno,11/5/1965,Penedono e Granja
539257982,Duarte Caiado Mota Pinto Azeredo,1/2/1964,Casteleiro
366241387,David Brito Dinis Santos Nascimento,17/12/1998,Muro
936964698,Duarte Caneco Bacelar Barbosa Nunes,24/2/1968,Abrantes (Sao Vicente e Sao Joao) e Alferrarede
670324521,Duarte Pinto Fonseca Martins,12/5/1967,Joao Antao
487786604,Dulce Moura Farias Ferreira,10/10/1953,Moldes
061530140,Dolores Pacheco Pinheiro Carrico Arantes,14/5/1999,Pitoes Das Junias
573266597,Dulce Almada Lopes Amora,5/5/1973,Santo Estevao
872522176,Dulce Barbosa Real Nogueira Azenha,24/11/1972,Loivos do Monte
387650399,Duarte Azenha Carmona Real Ferro,23/7/1968,Mundao
009339529,Dina Mora Baptista Cardoso Matos,12/5/1988,Palhaca
596813242,Daniel Dias Lopes Nogueira,26/4/1974,Ponte do Rol
859712288,Dulcineia Dinis Macedo Ferro Rosado,24/2/2000,S. Vicente de Lafoes
459549545,Duarte Brito Amado Santos Pires,31/5/1960,Requiao
108508909,Dora Rego Aguiar Real,26/7/2000,Passo
072688685,Dolores Vivas Valbom Silva Bacelar,26/3/1969,Ramalde
607162981,Dulce Amorim Mateus Pacheco,20/9/1959,Treixedo e Nagozela
483960415,Duarte Pires Barbosa Rego Martins,12/10/1954,Pinheiro
904174519,Dora Castro Mota Nunes Amorim,17/3/1972,S. Joao de Areias
670590012,Dolores Azeredo Tinoco Fonseca Queiros,8/3/1966,Nevogilde
773974102,Dina Castro Mourao Carrasco,25/1/1988,Alqueidao
908412943,Duarte Nogueira Martins Belchior Rosado,30/9/1964,Ribafeita
944334779,Dulce Barros Cardoso Lobato,26/8/1971,Cabeca Gorda
924972665,Dulce Mateus Andrade Ramalho Calheiros,26/8/1976,S. Joaninho
985784883,David Proenca Moura Bacelar,16/10/2000,Meda, Outeiro de Gatos e Fonte Longa
063960475,Duarte Martins Carmona Cardoso Sequeira,27/8/1972,Colmeias e Memoria
666160302,Dulcineia Baptista Seixas Brito Mota,10/5/1982,Gebelim e Soeima
276697274,David Ferreira Vivas Macedo,28/11/1975,Rebordainhos e Pombares
904373374,Dina Cipriano Regueira Moreira Caneco,28/3/1953,Arcozelos
480588610,Dulcineia Real Nogueira Ramalho Valbom,17/7/1953,Infias
906758591,Duarte Cipriano Almada Rocha,2/3/1987,Abitureiras
894537608,Daniel Ramalho Carvalheira Sequeira Barbosa,10/8/2000,Prado (S. Miguel)
711038000,Dora Ferro Ferreira Antunes Almeida,17/8/1981,Barreiro e Lavradio
094951859,David Carvalheira Andrade Proenca Carrasco,25/2/1989,Geraz do Minho
026954996,Duarte Vivas Carreira Carrico Regueira,1/2/1985,Pendilhe
655762621,Dina Azeredo Carneiro Rego,9/2/1993,Sao Pedro do Sul, Varzea e Baioes
373595792,Daniel Calado Nogueira Caneco,6/5/1974,Casal de Cambra
925251538,Dulcineia Castro Rego Bacelar Vivas,6/12/1992,Vale do Massueime
060847672,Daniel Carreira Barbosa Belchior Amorim,1/4/1983,Silgueiros
166041020,Dulcineia Calheiros Ferraz Amorim Barbosa,16/6/1980,Olo e Canadelo
372812971,Dulcineia Amora Amorim Bogas Almeida,13/6/1951,Meimao
773112135,Duarte Ferreira Carmona Mora Almada,30/5/1990,Marvila
169146634,Dolores Nascimento Rosado Pinheiro Bacelar,1/12/1989,Conceicao e Estoi
745319425,Daniel Paredes Rego Seixas Ferraz,15/1/1982,Vade
444231840,Dina Castanheira Mendes Belchior,15/10/1995,Sao Martinho do Bispo e Ribeira de Frades
084607320,Dora Rego Amora Antunes Cunha,25/9/1968,Alcafache
002992468,Duarte Nogueira Domingos Moreno,10/1/1998,Carvicais
610894831,Dora Cipriano Rego Dias Queiros,21/10/1977,Candoso Sao Tiago e Mascotelos
433657615,David Amado Brito Nunes Real,22/1/1957,Alvite
616926802,Dora Silva Regueira Azevedo Pacheco,19/10/1960,Couto
274268948,Duarte Pacheco Amorim Nascimento Cipriano,27/9/1965,Serzedo e Perosinho
840533539,Dora Pinheiro Andrade Bacelar Amorim,2/10/1968,Espinho
339865556,Dora Castanheira Valbom Azevedo,30/8/1994,Chafe
494603932,Dina Mota Azeredo Castro Barros,29/11/1992,Gralhas
657230232,Dolores Lopes Farias Nogueira Almeida,24/7/1977,Rapoula do Coa
572109240,Dulcineia Peres Real Barbosa Andrade,26/6/1964,Salzedas
589621072,Dulcineia Castro Dinis Castanheira Ferro,7/4/1994,Ferreiros de Tendais
984585867,Dolores Domingos Arantes Valbom Soeiro,26/10/1955,Serzedelo
706329463,Duarte Barbosa Rego Cipriano Carrasco,16/10/1993,Luz
464627452,David Pinto Mendes Antunes,12/9/1959,Matela
029813160,Dina Moreno Azenha Bogas Ramalho,20/1/1970,Valadares
822325909,Duarte Baptista Cabral Rego Nogueira,21/3/1959,Povoa de Rio de Moinhos e Cafede
820358798,David Pacheco Cipriano Pinheiro Rego,26/12/1966,Castelo Branco
226003881,Dulcineia Fonseca Rocha Arouca Sequeira,10/5/1997,Alpalhao
781122667,Duarte Arouca Bogas Valbom Proenca,9/1/1997,Vilares de Vilarica
660269650,Dora Tinoco Nogueira Peres Matos,11/3/1963,Vila Verde e Santao
087709603,Dora Castanheira Mota Lobato Fonseca,23/8/1969,Silva de Cima
837360751,Daniel Azevedo Moura Amorim,3/11/1965,Troporiz e Lapela
950053170,Dina Martins Regueira Real Andrade,26/6/1990,Midoes
471374257,Dulce Ramalho Belchior Pires,24/10/1967,Ervededo
387225580,Dulcineia Eanes Cunha Soeiro,18/4/1960,Vila Boa de Ousilhao
049634969,Dina Cabral Mendes Valbom Eanes,17/5/2001,Proenca-A-Velha
534625519,Dulce Leao Peres Martins Azeredo,30/1/1957,Pinheiro
991627303,Duarte Valbom Rosado Sequeira Ferreira,15/10/1960,S. Pedro da Torre
605099407,Dulcineia Ferraz Matos Amado,20/2/1982,Tabuado
397559840,Dulcineia Queiros Moreno Arantes Macedo,29/2/1976,Ervededo
726998270,Dolores Vivas Carrasco Cipriano Amado,30/10/1974,Apulia e Fao
558783185,Daniel Estrela Amora Andrade Azeredo,15/9/1960,Povoa de Rio de Moinhos e Cafede
314183389,Dulcineia Martins Arantes Cipriano Mourao,7/8/1976,Orgens
365421748,David Ferreira Amora Calado Pacheco,7/3/1993,Ranhados
076796078,Dulcineia Castanheira Pinto Calado Proenca,9/7/1997,Valbom (Sao Pedro), Passo e Valbom (Sao Martinho)
187766447,Dulcineia Lobato Pinto Carvalheira Soeiro,23/3/1992,Paramos
517738009,Duarte Farias Nascimento Mendes Nunes,6/12/1950,Manhente
964841981,Dina Clementino Barros Arouca Brito,30/11/1992,Santa Joana
834854125,Dolores Bacelar Carmona Farias Cabral,20/9/1973,Campolide
300432747,Dina Andrade Azevedo Carneiro Proenca,14/9/2001,Balanca
934597247,Dulce Paredes Caneco Castanheira,11/9/1979,Santiago de Montalegre
360398461,Duarte Carvalheira Seixas Andrade Antunes,21/6/2000,Aveleda
848092685,Dulce Andrade Barbosa Lopes,10/9/1981,Cruz
196172301,Dulcineia Arouca Belchior Ferreira Nunes,7/1/1964,Destriz e Reigoso
278360879,Dora Almeida Cunha Proenca,2/1/2001,Luz
598953092,Duarte Moura Arouca Caneco Estrela,30/1/1965,Castrelos e Carrazedo
897304865,Dolores Paredes Moreno Ferraz,20/9/1985,Raimonda
253770222,Dulcineia Moura Bacelar Barros Arantes,16/6/1983,Coucieiro
188101920,David Castro Amora Sequeira Cunha,13/10/1989,Vila Nova de Milfontes
784978359,Dora Nogueira Andrade Farias Almeida,28/12/1953,Alhos Vedros
928526468,Duarte Andrade Fonseca Soeiro Calado,14/2/1954,Muxagata
562317501,Dina Lopes Calado Matos Mora,28/9/1981,Gafanhoeira (Sao Pedro) e Sabugueiro
801358230,Dora Caiado Pires Tinoco Moreira,16/11/1997,Crato e Martires, Flor da Rosa e Vale do Peso
931166446,Dulce Regueira Baptista Estrela,5/3/1966,Sonim e Barreiros
708516698,Duarte Carvalheira Cunha Matos,1/8/1973,Vouzela e Pacos de Vilharigues
406008615,Dolores Barros Leao Ramalho Amorim,20/11/1999,Igreja Nova do Sobral
665850398,Dulce Tinoco Amado Dias Mateus,17/10/1953,Parada de Gatim
573228193,Daniel Brito Proenca Quadros Bogas,10/10/1997,Guia, Ilha e Mata Mourisca
201255816,Dolores Brito Queiros Pacheco Amora,14/12/1981,Azinhoso
962011362,Dulcineia Carneiro Baptista Macedo Azenha,17/8/1993,Valega
989266659,Dulce Rosado Mourao Soeiro,23/3/1982,Facha
398080426,Dulcineia Peres Cardoso Carmona Leao,21/5/1961,Paredes
384022317,Daniel Pires Nogueira Mendes Caiado,29/12/1996,Ervedosa do Douro
080726304,Dulcineia Amorim Azevedo Rosado Lopes,28/6/1999,Longos Vales
115567997,Daniel Mateus Azenha Fonseca Soeiro,14/3/1992,Monte e Queimadela
994535843,Dolores Amado Farias Andrade Rego,30/6/2000,Bela
910152877,Dina Barbosa Carmona Cunha Moreira,4/11/1954,Marmeleira e Assentiz
593891915,Dolores Caiado Santos Castro Azenha,4/1/1959,Sao Romao e Santiago
578386805,Daniel Moreira Peres Calado,5/11/1957,Vila de Punhe
563029780,Dolores Silva Carreira Azevedo,9/7/1968,Rapa e Cadafaz
543004897,Dulcineia Pires Barbosa Amora Castro,1/9/1997,Assumar
080319487,Duarte Caiado Almeida Azevedo Rego,30/5/1987,Manteigas (Santa Maria)
631194439,Dora Quadros Martins Calado Azenha,17/10/1998,Aguiar de Sousa
792400954,David Dias Carvalheira Amorim,30/4/2001,Vermelha
874852493,Dulcineia Soeiro Ferro Santos,1/8/1984,Nogueira do Cravo
177520945,Dora Fonseca Real Rego,7/2/1985,Goaes
909269942,Dina Santos Andrade Silva Moura,27/11/1968,Freixo
476252158,Dora Ramalho Nascimento Calheiros Azevedo,18/8/1978,S. Marcos da Serra
678014211,Daniel Cabral Ferro Regueira Rocha,13/11/1985,Aiao
531788576,David Rego Dias Amora Cunha,4/1/1965,Vaqueiros
210532584,Dulcineia Leal Brito Mora Regueira,18/9/1989,Couto de Baixo e Couto de Cima
755280139,David Mota Arantes Nunes Carreira,27/1/1950,Remondes e Soutelo
398761150,Dulce Azeredo Clementino Queiros,7/1/1986,Azinhoso
275646226,Daniel Almeida Carneiro Ferro Aguiar,23/12/1985,Sortelha
752112705,Dulce Seixas Estrela Paredes Cunha,25/5/1988,Areias, Sequeiro, Lama e Palmeira
317941294,Dulce Arantes Cipriano Vivas Valbom,26/3/1978,Pinheiros e Vale de Figueira
146804629,Daniel Aguiar Farias Arantes,24/12/1993,Guia
505556699,Daniel Regueira Lopes Sequeira Mateus,6/4/1991,Castelejo
650999011,Dolores Barbosa Almada Moura Valbom,23/7/1992,Vascoveiro
683614075,Dolores Carmona Queiros Arantes Mateus,4/10/1991,Forno Telheiro
549963275,Dulcineia Silva Paredes Mora Valbom,19/3/1979,Oliveira do Douro
515359589,Daniel Calheiros Nunes Domingos Rocha,28/12/1959,Merelim (Sao Pedro) e Frossos
690627000,Dulce Mora Clementino Caneco Almeida,7/3/1951,Ourenta
449419955,Duarte Rego Coelho Carrico Leal,15/10/1959,Malta e Canidelo
833790992,Dulcineia Regueira Caneco Mourao Amorim,27/1/1991,Bunheiro
261659001,Dora Mota Amora Castanheira,7/4/1994,Abambres
425659450,Dora Aguiar Calado Cardoso Caiado,20/11/1950,Cabril
499528986,Dulce Ferro Dinis Andrade Ferraz,17/9/1965,Nogueira
158407384,Daniel Quadros Macedo Amorim,31/1/1977,Sao Pedro do Sul, Varzea e Baioes
754395944,Dolores Baptista Nunes Farias Arouca,31/10/1993,Quiaios
553744633,Daniel Rosado Andrade Carvalheira Estrela,15/5/1970,Vila Ca
326246557,Dulce Azeredo Andrade Lobato Almada,15/1/1999,Pardilho
726857744,Duarte Mourao Andrade Carrasco Arantes,28/5/1959,Prados
730138774,Dora Coelho Baptista Carneiro Antunes,23/10/1952,Campo
410292057,Dulce Regueira Azeredo Eanes Sequeira,28/12/1993,Verdoejo
600027861,Dora Caiado Amorim Caneco,29/12/1978,Pacos de Ferreira
572905705,Dora Ferraz Fonseca Nunes Martins,22/8/1987,Ereira
353012231,Dulcineia Silva Moreira Mendes Tinoco,20/7/1975,Oia
666297671,Dora Aguiar Martins Andrade Cunha,3/11/1954,Antas e Matela
849980912,Dulce Rego Calado Vivas Fonseca,30/8/1969,Babe
510954871,Dina Vivas Seixas Antunes,21/12/1994,Abragao
796674894,Dora Ferreira Farias Matos Seixas,4/9/1966,Gois
474472813,Daniel Bogas Nogueira Moreno Andrade,3/11/1978,Junqueira
314421014,Duarte Real Andrade Moreira Rocha,18/12/1993,Bigorne, Magueija e Pretarouca
394110750,Duarte Amora Lopes Clementino Nunes,9/6/1990,Mouraz e Vila Nova da Rainha
554041399,Dina Fonseca Calado Ferreira Bogas,23/3/1958,S. Joao Dos Caldeireiros
360450020,Daniel Brito Bogas Andrade Ferro,15/8/1980,N.S. Conceicao, S.Bras Matos, Juromenha
309569152,Dolores Bogas Barbosa Brito,21/4/1960,Varzea, Aliviada e Folhada
872405905,Dora Belchior Queiros Silva Clementino,8/11/1975,Segude
720626737,Duarte Valbom Leao Matos Ferraz,20/4/1952,Espinho
429379817,Dolores Moreno Silva Cipriano Amado,10/2/1975,Castelejo
704489918,Daniel Ferreira Santos Pires Almada,6/12/1998,Febres
662794312,Dolores Mora Ferraz Carrasco Seixas,5/12/1956,Algueirao-Mem Martins
207145308,Dolores Bogas Proenca Calheiros Carvalheira,7/10/1950,Brinches
731245567,Dolores Arouca Rego Eanes,22/5/1984,Olho Marinho
009118812,Dolores Macedo Carneiro Calheiros Mendes,11/10/1967,Planalto de Monforte (Oucidres e Bobadela)
177828746,Dulce Moura Fonseca Calheiros,27/8/1982,Santo Antonio Dos Olivais
459511816,Dulcineia Ferraz Carmona Castro,21/10/1999,Medelo
757480955,David Baptista Cunha Carreira Rego,14/1/1959,Vila Seca e Santo Adriao
159681884,Daniel Coelho Lobato Bogas,26/1/1992,Montargil
369007050,Dulcineia Mota Caneco Tinoco,14/1/1956,Azambujeira e Malaqueijo
213240927,David Carreira Dias Amora,9/3/1971,Guisande e Oliveira (Sao Pedro)
843818099,Eduardo Carneiro Paredes Clementino Castro,4/1/1953,Figueiro
904939105,Eduardo Proenca Almeida Farias Cipriano,19/2/1979,Almaceda
189027012,Eduarda Fonseca Amado Caiado Azenha,4/10/1992,Azinhal
721924528,Eduardo Lopes Tinoco Sequeira,24/1/1963,Vilar de Besteiros e Mosteiro de Fraguas
492369403,Eduardo Andrade Rosado Tinoco Cardoso,16/7/1954,Monte da Pedra
070719510,Eduardo Andrade Eanes Valbom Mourao,16/11/1974,Barbacena e Vila Fernando
269804830,Eduarda Rego Azenha Dinis Pires,14/1/1983,Fundao, Valverde, Donas, A. Joanes, A. Nova Cabo
898931967,Eduarda Santos Soeiro Amora Rego,8/8/1994,Aranhas
248660275,Eduarda Almada Moreno Vivas,5/1/1970,Quinta do Conde
485441707,Eduarda Ferro Farias Calado,31/5/1994,Almoster
098832866,Eduarda Soeiro Carvalheira Pacheco Azenha,29/6/1992,Alvites
597131473,Eduarda Amora Dias Estrela Arantes,17/10/1956,Poceirao e Marateca
001544349,Eduardo Rego Pacheco Matos Cardoso,22/1/1968,Povoa
824384713,Eduardo Pinheiro Amora Carvalheira Aguiar,19/11/1970,Caires
195184282,Eduardo Carreira Brito Almada Mendes,25/12/1978,Golpilheira
668710309,Eduarda Silva Soeiro Aguiar Domingos,28/5/1974,Castelo
280380162,Eduardo Macedo Amorim Leal Amora,24/9/2001,Alvadia
986971217,Eduardo Castro Farias Calado Moura,11/5/1979,Selho (S. Jorge)
411904650,Eduarda Andrade Bogas Azenha,28/6/1951,Bajouca
912710659,Eduardo Caiado Peres Brito,22/5/2000,Ruivaes e Campos
135608458,Eduardo Arouca Ferreira Moura Pacheco,18/4/1970,Leomil
499317188,Eduarda Ferro Matos Lobato Calado,6/10/1957,Caldas de Vizela (Sao Miguel e Sao Joao)
198815062,Eduardo Carvalheira Bacelar Caiado Almeida,5/4/1959,Vale do Coa
649598801,Eduardo Soeiro Real Baptista Cardoso,17/7/1996,Po
429675575,Eduardo Regueira Caneco Calheiros Amorim,10/11/2000,Rapa e Cadafaz
007412565,Eduarda Nascimento Tinoco Carrasco Carvalheira,4/6/2001,Gondomil e Sanfins
588148312,Eduarda Paredes Carvalheira Carmona,31/3/1985,Constancia
190007454,Eduarda Lobato Barbosa Almada Cabral,30/12/1956,Bacal
574427740,Eduardo Pinheiro Bogas Cabral Macedo,1/5/1961,Barrosa
973465853,Eduarda Andrade Macedo Arouca Cipriano,4/2/1971,Cepos e Teixeira
297341608,Eduarda Dinis Seixas Moreira Macedo,4/10/1980,Cedofeita,Ildefonso,Se,Miragaia,Nicolau,Vitoria
892540787,Eduarda Caneco Arantes Brito Lopes,4/6/1965,Castanheira
847719860,Eduardo Leal Fonseca Sequeira,24/8/1965,Lousa e Vilarinho
059657576,Eduarda Azeredo Silva Mota Andrade,12/2/1959,Vale de Anta
053912659,Eduardo Farias Fonseca Rego Proenca,20/5/1992,Alvaraes
499784243,Eduardo Barbosa Cardoso Soeiro Amado,17/7/1981,Santana de Cambas
612463747,Eduarda Carneiro Real Mora Quadros,19/6/1977,Arcozelo
535535149,Eduarda Amado Rocha Mourao Proenca,5/4/1997,Caravelas
598120816,Eduarda Leal Ferreira Pinheiro,16/8/1990,Ponte de Sor, Tramaga e Vale de Acor
228249652,Eduardo Martins Ferraz Ferro Rosado,19/7/1970,Sobral
140775501,Eduarda Antunes Leao Rocha,2/7/1952,Ribafria e Pereiro de Palhacana
066914428,Eduarda Soeiro Vivas Valbom Macedo,3/10/1972,Cesar
276305115,Eduardo Valbom Fonseca Nunes Moreno,17/2/1998,Mirandela
731323515,Eduarda Caneco Rocha Cunha,31/12/1963,Coz, Alpedriz e Montes
222136941,Eduardo Regueira Rego Calheiros Barbosa,16/9/1961,Vaqueiros
960705805,Eduardo Rosado Fonseca Nascimento,15/4/1956,S. Martinho da Gandara
238478224,Eduardo Carreira Azevedo Amora Cipriano,29/8/1988,Santana da Serra
108644845,Eduardo Andrade Vivas Cipriano,13/5/1962,Aljezur
061221800,Eduarda Bogas Nogueira Ferreira Paredes,10/6/1989,Alcanhoes
380754616,Eduardo Estrela Paredes Andrade Almada,8/10/1998,Alqueidao da Serra
583764467,Eduardo Mourao Carrasco Moreira Macedo,16/5/1993,Lamas
633337861,Eduarda Azevedo Regueira Clementino Belchior,13/2/1995,Avis
326730487,Eduardo Amado Brito Lopes,29/3/2001,Tavares (Chas, Varzea e Travanca)
763824154,Eduarda Caneco Moura Macedo,11/4/1997,Cuba
651151236,Eduardo Seixas Sequeira Azevedo Fonseca,26/3/1963,Lijo
348179756,Eduardo Dias Peres Pires Fonseca,18/2/1965,Carapinheira
878670671,Eduardo Andrade Eanes Santos,20/1/1992,Evora de Alcobaca
660553348,Eduardo Bacelar Macedo Eanes Cunha,9/6/1987,S. Pedro de Veiga de Lila
445378126,Eduardo Leal Dinis Cardoso Andrade,30/11/1996,Cadafaz e Colmeal
530517748,Eduarda Brito Vivas Moreno Carrico,26/5/1962,S. Joao de Lourosa
235412634,Eduardo Castanheira Dinis Ferreira Mendes,15/12/1973,Mira
544659359,Eduarda Pinheiro Caneco Mourao Ramalho,12/10/1981,Pinheiro
938254919,Eduarda Vivas Castanheira Carneiro Leal,14/2/1998,Cambas
880847186,Eduardo Nogueira Arantes Azeredo Matos,2/8/1996,Senharei
176359630,Eduardo Leal Almeida Tinoco Estrela,2/10/1989,Mortagua, Vale de Remigio, Cortegaca e Almaca
063825178,Eduarda Castanheira Lobato Dinis Ferraz,24/2/1957,Ranhados
758750855,Eduardo Calado Eanes Amora Baptista,26/12/1974,Montalvao
206379292,Eduarda Valbom Santos Andrade Aguiar,20/6/1951,Lavos
872579552,Eduarda Ferraz Nogueira Amorim Mendes,4/10/1977,Cernadelo e Lousada (Sao Miguel e Santa Margarida)
344006832,Eduardo Martins Coelho Cabral Queiros,18/1/1975,Rendo
330030542,Eduardo Aguiar Almeida Andrade Clementino,9/11/1993,Barroselas e Carvoeiro
386884571,Eduarda Antunes Proenca Carreira,20/1/1953,Cumeada e Marmeleiro
111824256,Eduardo Leal Mateus Carreira Rocha,14/3/1988,Mindelo
579387362,Eduardo Castro Domingos Rocha,1/9/1984,Mascarenhas
745776130,Eduardo Arouca Matos Moreno Leal,24/3/1997,Aljubarrota
213252690,Eduarda Pires Pinto Fonseca Ferreira,7/4/1997,Padroso
126992335,Eduardo Santos Real Carreira Azeredo,11/3/1964,S. Miguel de Acha
553728730,Eduardo Calado Barbosa Aguiar Soeiro,11/7/1969,Manteigas (Santa Maria)
379562684,Eduardo Clementino Carneiro Tinoco Pinheiro,14/10/1980,Lamas de Orelhao
641125281,Eduardo Brito Seixas Nunes,3/9/1972,Cornes
064603335,Eduardo Farias Lobato Andrade,15/11/1973,Freches e Torres
709728601,Eduarda Nascimento Paredes Silva Cardoso,11/9/1992,Real
065577631,Eduardo Estrela Amado Santos Amorim,16/3/1990,Bemposta
972771908,Eduarda Castanheira Rocha Calado Caiado,29/12/1962,Gulpilhares e Valadares
574300867,Eduarda Rego Dinis Martins Pinheiro,10/11/1963,Vilar e Viveiro
275595043,Eduardo Amorim Seixas Barbosa,2/11/1974,Santa Comba
594622165,Eduardo Brito Bacelar Ramalho Almada,15/5/1960,Algodres
244865470,Eduardo Antunes Carneiro Mora Moura,31/5/1990,Santa Maria, Sao Pedro e Sobral da Lagoa
175774847,Eduardo Azevedo Caiado Bogas Cabral,19/10/1992,Santiago de Piaes
832723582,Eduarda Macedo Brito Valbom Calheiros,4/12/1981,Pedralva
675114466,Eduardo Rosado Dinis Moreira Coelho,24/11/1981,Queimada
956597531,Eduarda Aguiar Coelho Domingos,11/5/1951,Covelo de Paivo e Janarde
750375814,Eduardo Carrasco Rocha Nunes,15/5/1989,Castelaos e Vilar do Monte
377227534,Eduardo Belchior Mourao Antunes,1/4/1964,Oliveira
750379612,Eduardo Azenha Brito Domingos Amorim,12/10/1993,Perre
477349394,Eduarda Domingos Belchior Pacheco Almeida,27/8/1999,Sobral da Serra
094502514,Eduarda Mendes Bogas Castro Carneiro,21/11/1997,Azeitao (Sao Lourenco e Sao Simao)
315011270,Eduardo Caiado Amorim Carmona Andrade,11/3/1991,Macainhas
632185960,Eduarda Proenca Eanes Rego Peres,13/7/1972,Tocha
259820978,Eduarda Nascimento Cabral Castro,20/5/1964,Povoa da Isenta
543897987,Eduardo Rosado Carvalheira Carneiro Cabral,29/11/1976,Podence e Santa Combinha
474406032,Eduarda Carvalheira Moreno Queiros Proenca,21/9/1998,Remelhe
167565866,Eduarda Lopes Arouca Andrade Mota,24/11/1956,Guarda
913907425,Eduarda Caneco Lobato Mourao Rego,19/6/1997,Bustelo
381821557,Eduarda Belchior Amorim Andrade,13/4/1965,Proenca-A-Velha
850650079,Eduardo Pinto Mourao Carreira Matos,24/2/1966,Vinhos
245973019,Eduardo Rego Nogueira Andrade,31/5/1990,S. Joao da Madeira
275628172,Eduardo Antunes Ferraz Regueira Arouca,6/10/2001,Meas do Campo
748551334,Eduardo Carrico Ferraz Farias Caneco,10/1/1983,Covoes e Camarneira
269313655,Eduardo Lobato Dias Calheiros Queiros,10/8/1974,Braga (Maximinos, Se e Cividade)
727343932,Eduarda Caiado Sequeira Proenca Mateus,8/4/1988,S. Martinho de Sardoura
590053161,Eduardo Coelho Tinoco Lopes,29/10/1969,Trancoso (Sao Pedro e Santa Maria) e Souto Maior
545682082,Eduardo Amorim Andrade Domingos Martins,30/3/1952,Queira
345367129,Eduardo Soeiro Rego Andrade Calado,2/11/1971,Pacos
840097994,Eduardo Carneiro Barros Domingos Azevedo,27/1/1985,Moimenta
337999307,Eduarda Rosado Sequeira Valbom Clementino,8/2/1950,Ribafeita
944105070,Eduarda Carrico Soeiro Barbosa Seixas,14/2/1952,S.Mig. Pinheiro, S.Pedro Solis, S.Sebastiao Carros
851236960,Eduardo Nogueira Brito Soeiro,21/5/1979,Capela
989166128,Eduardo Ferreira Amado Dinis,14/10/2001,Sobral
753979055,Eduardo Castro Rego Castanheira,18/8/1993,Parada e Failde
541012197,Eduarda Mora Amorim Caiado,1/7/1982,Lijo
867757181,Eduarda Leal Lobato Dias Caneco,5/9/1994,Alqueidao da Serra
769463889,Eduardo Mota Estrela Baptista Rocha,28/11/1997,Castelo do Neiva
762100932,Eduardo Calheiros Ferraz Tinoco Carmona,26/3/1996,Santa Catarina da Serra e Chainca
866198552,Eduardo Mendes Barros Brito,5/11/1997,Sao Joao Baptista e Santa Maria Dos Olivais
601667860,Eduarda Almeida Arouca Brito Rosado,29/6/1962,Figueiro
763450951,Eduardo Vivas Proenca Eanes Castro,24/8/1962,Pinheiros e Vale de Figueira
